movie_id;title;original_title;original_language;budget;revenue;runtime;popularity;vote_average;vote_count;release_date;status;adult;homepage;imdb_id;poster_path;tagline;overview;video
26178;Razorback;Razorback;en;5500000;801000;95;1.822979;5.6;33;1984-04-19;Released;false;;tt0087981;/u5dVvyZeYFCQwljsPY7DsSwjDG7.jpg;It's waiting outside and it can sense your fear. No nightmare will prepare you for it!;In the Australian outback a vicious wild boar kills and causes havoc to a small community.;false
26180;Excess Baggage;Excess Baggage;en;0;0;101;3.714997;5.6;56;1997-08-29;Released;false;;tt0119086;/AwARTIpAYJSwt7LSM4JR13Im9A8.jpg;A crash course in kidnappings, car thefts and other rituals of dating.;A rich brat (Alicia Silverstone) fakes her own kidnapping, but in the process ends up locked in the trunk of a car that gets stolen.;false
26181;Some Girls Do;Some Girls Do;en;0;0;88;0.488385;6.9;4;1969-01-23;Released;false;;tt0065009;/mPrzx8xvF05jn42ueLxKpZSjW96.jpg;Some Girls Will Do Anything In The Dark... Even Murder!;A series of unexplainable accidents befall the people and companies responsible for developing the world's first supersonic airliner. A British agent is sent to investigate and with the help of another agent uncovers a plot masterminded by Carl Petersen who stands to gain eight million pounds if the aircraft is not ready by a certain date.;false
26185;McQ;McQ;en;0;0;111;1.589822;6.0;25;1974-01-04;Released;false;;tt0071824;/xjdWBe3wn2UjVnN1D2husC1LjHG.jpg;Wayne on wheels!;Police Lieutenant Lon McQ investigates the killing of his best friend and uncovers corrupt elements of the police department dealing in confiscated drugs.;false
26189;Get a Clue;Get a Clue;en;0;0;83;2.968976;4.9;59;2002-01-01;Released;false;;tt0282521;/3proFe8hc0NG2iGesyh6xlFldX6.jpg;;A rich kid and her friends investigate the disappearance of one of her teachers.;false
2619;Allen Bauer Thought He'd Never Find The Right Woman... He Was Only Half Wrong!;Splash;en;8000000;;69821334;0.0;0.0;;;[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639;false;;tt0088161;8.441602;Released;"""A successful businessman falls in love with the girl of his dreams. There's one big complication though";false
26191;35 Shots of Rum;35 Rhums;fr;0;0;100;1.636869;6.5;19;2009-02-18;Released;false;;tt1100048;/47dvpZzZNelNedLOFEqqS4NUVTd.jpg;;A widowed metro conductor, approaching retirement, lives with his beautiful grown daughter – the object of a neighbor’s romantic interest. The man’s former girlfriend also lives in their building and plays a role in their closely-knit lives. 35 Shots of Rum considers the mysterious complexities that surround evolving relationships, whether romantic or parental.;false
26195;The Secret Lives of Dentists;The Secret Lives of Dentists;en;0;0;104;0.947554;6.8;6;2002-09-09;Released;false;;tt0314630;/55ukynMmkZUAFARVk2sNWkNSuhM.jpg;;An introspective dentist's suspicions about his wife's infidelity stresses his mental well being and family life to the breaking point.;false
26198;The Keep;The Keep;en;6000000;3661757;96;3.554491;5.9;56;1983-12-16;Released;false;;tt0085780;/xy5yrQQLLpjHzPuaCRoa86jluXx.jpg;THEY WERE ALL DRAWN TO THE KEEP. The soldiers who brought death. The father and daughter fighting for life. The people who have always feared it. And the o;Nazis take over an ancient fortress that contains a mysterious entity that wreaks havoc and death upon them.;false
26199;The Liquidator;The Liquidator;en;0;0;105;1.017405;6.1;6;1965-01-01;Released;false;;tt0059390;/7gKxCWdbYOgfotrLHMRvysEqPgM.jpg;Right between the eyes is where it hits you . . . Boysie Oakes is DEADLIER than the most dangerous spy !;Spy spoof about Boysie Oakes, a British secret agent who specialises in Liquidating. In actual fact he contracts out the work and pretends it is was himself. This leads to complications.;false
26199;The Liquidator;The Liquidator;en;0;0;105;1.017405;6.1;6;1965-01-01;Released;false;;tt0059390;/7gKxCWdbYOgfotrLHMRvysEqPgM.jpg;Right between the eyes is where it hits you . . . Boysie Oakes is DEADLIER than the most dangerous spy !;Spy spoof about Boysie Oakes, a British secret agent who specialises in Liquidating. In actual fact he contracts out the work and pretends it is was himself. This leads to complications.;false
262;The King of Comedy;The King of Comedy;en;20000000;0;109;9.093411;7.6;306;1982-12-18;Released;false;;tt0085794;/pbAqLKoLydP7jl6P0vmYwlDtRPD.jpg;It's No Laughing Matter.;Aspiring comic Rupert Pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy.;false
2620;Armed and Dangerous;Armed and Dangerous;en;12000000;15945534;88;5.037671;5.3;46;1986-08-15;Released;false;;tt0090660;/5pO6QI7zKYDbic1ULYQkZ7VLV18.jpg;Undercover. Overdressed. And keeping you safe from the scum of the earth;Dooley, a cop wrongly sacked for corruption, teams up with a useless defence lawyer in their new careers... as security guards. When the two are made fall guys for a robbery at a location they are guarding, the pair begin to investigate corruption within the company and their union. They soon make enemies of everyone, but can the unlikely duo save the day?;false
26203;Blink;Blink;en;0;16668552;106;3.00282;6.3;45;1994-01-26;Released;false;;tt0109297;/mmy2q3CoDlmVl3SmnlIdoGIo5MT.jpg;What you can't see, can kill you.;"""Emma is an attractive girl in her 20s who has been blind for 20 years. A new type of eye operation partially restores her sight, but she is having problems: sometimes she doesn't """"remember"""" what she's seen until later. One night she is awakened by a commotion upstairs. Peering out of her door, she sees a shadowy figure descending the stairs. Convinced that her neighbour has been murdered she approaches the police, only to find that she is unsure if it was just her new eyes playing tricks on her.                                                                                                                                                                                                                                                       """;false
26204;Tony Rome;Tony Rome;en;0;0;110;1.99092;6.2;13;1967-10-31;Released;false;;tt0062380;/u8cwC2WZ7131qKLmmrvcK29pjy6.jpg;The action is so fast... it's a wonder Tony Rome stays alive... and single!;Tony Rome, a tough Miami PI living on a houseboat, is hired by a local millionaire to find jewelry stolen from his daughter, and in the process has several encounters with local hoods as well as the Miami Beach PD.;false
26205;The Desert Fox: The Story of Rommel;The Desert Fox: The Story of Rommel;en;0;0;88;2.118207;6.4;22;1951-10-16;Released;false;;tt0043461;/oBIfNlDzLZU992GzdCUkQMElEM8.jpg;At last!  The sensational best-seller comes to the screen!;The life and career of Erwin Rommel and his involvement in the plot to assassinate Hitler.;false
2621;Return to Me;Return to Me;en;24000000;36609995;115;5.269733;6.1;68;2000-04-07;Released;false;;tt0122459;/3HvUbZLA9laGje1IFq4Lvj5mqWZ.jpg;A comedy straight from the heart;It took a lot of cajoling to get Bob (Duchovny), a recently widowed architect, to go on a blind date at a quirky Irish-Italian eatery. Once there, he's smitten instantly not with his date but with the sharp-witted waitress, Grace (Driver). Everything seems to be going great until an unbelievable truth is revealed, one that could easily break both of their hearts for good.;false
26215;Quicksilver Highway;Quicksilver Highway;fr;0;0;90;2.503972;4.5;14;1997-05-13;Released;false;;tt0119975;/aNO6A5PeKtJ2a4xjMVwvcSjnS9J.jpg;;"""This film is actually two one hour stories, the first based on a Stephen King story called the """"Chattering Teeth"""" about a man who picks up a hitchhiker and the second is based on a Clive Barker story called """"The Body Politic"""" about hands that rebel against the body.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 """;false
26223;The Canyon;The Canyon;en;0;0;102;2.179154;5.9;28;2009-10-23;Released;false;;tt0960741;/1oeRl0XAG8UHnTfWtz1BKJ0wCqq.jpg;Surviving is just the beginning;A survival story about a honeymooning couple who get lost in the wide expanse of the Grand Canyon.;false
26225;Ash Wednesday;Ash Wednesday;en;0;0;99;1.061924;5.5;14;2002-10-11;Released;false;;tt0280438;/bbAamfNeOXUWMEV2ndWIcXyBUui.jpg;;Ash Wednesday is set in the Manhattan of the early 1980's and is about a pair of Irish-American brothers who become embroiled in a conflict with the Irish Mob.;false
2623;An Officer and a Gentleman;An Officer and a Gentleman;en;0;129795554;124;7.936216;6.8;219;1982-07-28;Released;false;;tt0084434;/1fveHeEaOpGW91ZM4ViT0Jviuak.jpg;Life gave him nothing, except the courage to win...and a woman to love.;Zack Mayo is a young man who has signed up for Navy Flight School. He is a Navy brat who has a bad attitude problem. Sgt. Foley is there to train and evaluate him and will clearly find Zack wanting. Zack meets Paula, a girl who has little beyond family and must decide what it is he wants to do with his life.;false
26230;Class of Nuke 'Em High 2: Subhumanoid Meltdown;Class of Nuke 'Em High 2: Subhumanoid Meltdown;en;0;0;90;1.263475;4.9;14;1991-01-01;Released;false;;tt0101591;/44mhArPirkssgA0wC1y4PYy6HU8.jpg;;The class of nuke 'em high is back, and this time they're in college! Tromaville's nuclear factory has been rebuilt and now includes the Tromaville institute of technology. Located inside the nuclear plant, Tromaville Tech is where Prof. Holt has perfected Sub-humanoids.... Living beings without emotions, who have been genetically programmed to perform menial tasks. When school reporter Roger Smit;false
26232;Viva Cuba;Viva Cuba;en;0;0;93;0.867439;7.1;9;2005-04-20;Released;false;http://www.quad.fr/features/catalogue/viva-cuba/;tt0477916;/2JheksOKgznqnXmQPPYmFh9muhV.jpg;;The friendship between two children is threatened by their parents’ differences. Malú is from a family that was upper-class before the Revolution and remains well-to-do through remittances from relatives overseas, and her single mother (Larisa Vega Alamar) does not want her to play with Jorgito, as she thinks his background coarse and commonplace. Jorgito’s mother (Luisa María Jiménez Rodríguez),;false
26235;The Gamers: Dorkness Rising;The Gamers: Dorkness Rising;en;0;0;105;0.623316;7.6;14;2008-01-01;Released;false;http://deadgentlemen.com/projects/the-gamers/the-gamers;tt0447166;/mndi25H3RJt9s7ay5UBrEfU5gUs.jpg;They'll be taking a few liberties with the rules.;All Lodge wants is for his gaming group to finish their adventure. Unfortunately, they're more interested in seducing barmaids, mooning their enemies, and setting random villagers on fire. Desperate to rein in his players, Lodge injects two newbies into the party: a non-player character controlled by Lodge, who the power gamers immediately distrust, and the rarest gamer of all -- a girl.;false
26242;Park Row;Park Row;en;0;0;83;0.148056;7.0;4;1952-08-12;Released;false;;tt0045009;/k9cC5XjobVsTvOc4SFO0JCjNc3F.jpg;Street of rogues... reporters... and romance!;In New York's 1880's newspaper district a dedicated journalist manages to set up his own paper. It is an immediate success but attracts increasing opposition from one of the bigger papers and its newspaper heiress owner.;false
26243;Fallen Angel;Fallen Angel;en;0;0;98;3.242793;5.8;23;1945-11-07;Released;false;;tt0037691;/eGtRuKRXfhf6dX1VWhI6e1I0uQU.jpg;"""The creator of """"Laura"""" does it again!                                                                                                                      """;Otto Preminger's classic film noir offering captures the common postwar struggle to get ahead, and one man's balancing act between two women. Dana Andrews stars as a drifter named Eric Stanton, who, after landing in a small California town, falls in love with Stella (Linda Darnell), a diner waitress. She makes it clear that she'll have nothing to do with Eric unless he has some money, so he hatches a plan to marry June Mills (Alice Faye), a wealthy reclusive spinster who is in love with him. Unfortunately, right after the wedding, Stella turns up dead, and the blame is placed on Eric.;false
26245;Dark Prince: The True Story of Dracula;Dark Prince: The True Story of Dracula;en;0;0;92;1.821845;6.2;16;2000-10-31;Released;false;;tt0240793;/5UjzcnwK13tXohaWN9Z2YcR5m1g.jpg;;Meet the man behind the legend in this true story of Vlad the Impaler, whose vicious and cruel reputation as a bloodthirsty warlord became the basis for the myth of Dracula.;false
26246;Incident at Oglala;Incident at Oglala;en;0;0;89;0.501794;8.2;3;1992-05-08;Released;false;;tt0104504;/eE0JFNmMIoWbSnAktcKxMD2jcF3.jpg;;On June 26, 1975, during a period of high tensions on the Pine Ridge reservation in South Dakota, two FBI agents were killed in a shootout with a group of Indians. Although several men were charged with killing the agents, only one, Leonard Peltier, was found guilty. This film describes the events surrounding the shootout and suggests that Peltier was unjustly convicted.;false
2625;Mr. Jones;Mr. Jones;en;0;0;114;6.579753;5.9;35;1993-10-08;Released;false;;tt0107611;/yeSnOxbdYqHexjZMG91Ep4MAbr8.jpg;Everything That Makes Him Dangerous Makes Her Love Him More;The story about the relationship between a manic depressive man, Mr Jones, and the female doctor who takes more than a professional interest in his treatment.;false
26251;Wanda Sykes: Sick and Tired;Wanda Sykes: Sick and Tired;en;0;0;70;0.005247;0.0;0;2006-10-14;Released;false;;tt0865538;/pfhq1mYPvMFQj8JJQMLZHv7b5KJ.jpg;;"""Wanda Sykes has been called """"one of the funniest stand up comics"""" by her peers and ranks among Entertainment Weekly's 25 Funniest People in America. She won an Emmy in 2003 for her work on Inside the NFL and was showcased for 5 years on HBO's The Chis Rock Show and Curb Your Enthusiasm. Now catch her hilarious stand up skills in this side-splitting program where she serves up comic truth and turns common sense into thought-provoking humor.                                                                                                                                                                                                                                                                                                                """;false
26252;Pépé le Moko;Pépé le Moko;fr;0;153936;94;2.57335;7.6;21;1937-01-28;Released;false;;tt0029453;/u15xWg0f13fsWAY32RNz8FMimuI.jpg;;Pepe Le Moko is a gangster from Paris hiding in Algier's Casbah, where he is safe and able to elude police's attempts to capture him. But he misses his freedom, after two years in the Casbah. He meets a gorgeous Parisian tourist, Gaby, and they fall in love. Native Inspector Slimane tries to use her to attract Pepe out of the Casbah in order to catch him...;false
26254;The Hunting of the President;The Hunting of the President;en;0;0;90;0.842853;8.0;1;2004-06-20;Released;false;http://www.thehuntingofthepresident.com/;tt0391225;/wFw0pQghjUCjVECgREXkOzssyzH.jpg;;Previously unreleased material outlines the campaign against Bill Clinton's presidency, from his days in Arkansas up to his impeachment trial.;false
26255;Love Potion No. 9;Love Potion No. 9;en;0;754935;97;8.358541;5.4;67;1992-11-13;Released;false;;tt0102343;/vSj6zbuzAptIIMvoD1Saqgn9J31.jpg;Imagine if sex appeal came in a bottle.;Unlucky in love, chemist Paul Matthews visits gypsy Madame Rosa for help. Quickly realizing he is a hopeless nerd, she gifts him with Love Potion No. 8, which makes anyone who wears it irresistible to the opposite sex for four hours. Paul and animal psychologist coworker Diane Farrow decide to test it on themselves. The awkward pair suddenly find themselves alluring to anyone they approach, but soon realize they are most attracted to each other.;false
26258;Bushwhacked;Bushwhacked;en;0;0;90;3.287036;4.9;29;1995-08-04;Released;false;;tt0112602;/A4UQ0y2kj4ZXrBP0MXYazd69xp2.jpg;"""They wanted a great adventure. What they got was """"Mad Max"""" Grabelski.                                                                                      """;A inept courier realises he has been used by criminals to deliver money. On the run from both the criminals and police, he poses as a Scout leader and leads a scout group on a hike through the mountains.;false
26259;Come Drink with Me;大醉俠;zh;0;0;91;3.116449;6.9;28;1966-04-07;Released;false;;tt0059079;/zttTrq6GGGnsf3TiddlHX6SQJ9y.jpg;;Cheng Pei-pei plays Golden Swallow, a fighter-for-hire who has been contracted by the local government to retrieve the governor's kidnapped son. Holding him is a group of rebels who are demanding that their leader be released from prison in return for the captured son. After a brief encounter with the gang at a local restaurant, Golden Swallow is joined by an inebriated wanderer Drunken Cat (Yueh Hua) who aids her in her mission.;false
26263;Death Wish 4: The Crackdown;Death Wish 4: The Crackdown;en;0;0;99;4.566325;5.6;51;1987-06-11;Released;false;;tt0092857;/8yVdLJa5ywqwNAKU1nmUtDJlx8b.jpg;This time it's war!;After the death of his girlfriend's daughter from a drug overdose, Paul Kersey (Charles Bronson) takes on the local drug cartel.;false
26264;George of the Jungle 2;George of the Jungle 2;en;0;0;87;11.885797;3.9;97;2003-08-18;Released;false;;tt0322389;/pcAR6lgRzt8aOzUxFpgapsrpCvD.jpg;Watch Out For That Sequel!;"""George and Ursula now have a son, George Junior, so Ursula's mother arrives to try and take them back to """"civilization"""".                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   """;false
26266;Spymate;Spymate;en;0;0;81;0.538422;4.7;5;2006-01-24;Released;false;;tt0367088;/qqwqLHkt29f3ypSQfJzoisDC2zJ.jpg;An amazing new breed of secret agent.;Amelia, a young genius and daughter of a top secret agent, unknowingly invents a contraption that makes her the target of an evil scientist.;false
26267;Now You See It...;Now You See It...;en;0;0;96;1.448265;5.6;17;2005-01-14;Released;false;;tt0426568;/cwD1Vsuk0ZenkASE8Yt4u3dZodn.jpg;;While producing a reality TV show, a teenager meets a magician whose powers are real but put him in danger.;false
26268;Harper;Harper;en;3500000;12000000;121;8.55931;6.3;37;1966-02-23;Released;false;;tt0060490;/2zjrCMOmo1uMTyhK5udKukraxd4.jpg;Harper takes a case - and the payoff is murder.;Harper is a cynical private eye in the best tradition of Bogart. He even has Bogie's Baby hiring him to find her missing husband, getting involved along the way with an assortment of unsavory characters and an illegal-alien smuggling ring.;false
26269;Twilight;Twilight;en;0;0;94;9.468224;6.1;36;1998-03-06;Released;false;;tt0119594;/1G9PZLULbbIrb74H6BdhQGplCxf.jpg;Some people can buy their way out of anything. Except the past.;A retired ex-cop and private detective gets mixed up in murder when he is asked to deliver blackmail money and walks into a 20 year old case involving the mysterious disappearance of an actress' former husband.;false
26270;Project Moon Base;Project Moon Base;en;0;0;63;0.484406;2.5;4;1953-09-04;Released;false;;tt0046213;/mLgqIcZ6tMdb4NSBskwwZahQiJ1.jpg;They found romance 100,000 miles from the earth!;In the future (1970) the US sends a mission to the moon to investigate the building of a moon base.;false
26271;Live Nude Girls;Live Nude Girls;en;0;0;95;2.138959;4.7;12;1995-12-08;Released;false;;tt0113674;/Akk7MMkH2g95e6LghQBNrDzKiAy.jpg;Sex, Lies and Fantasies... Unrated!;A group of old friends at a Hens Night discuss their issues, uncertainties, fears and fantasies.;false
26277;Mujhse Dosti Karoge!;Mujhse Dosti Karoge!;hi;0;0;149;1.373044;6.1;15;2002-08-08;Released;false;;tt0272736;/h83dssrAv1A5KuzBwW0V3q1MpBO.jpg;;Raj has always had a unrequited childhood crush on a friend named Tina, but Tina's best friend Pooja has always had a crush on Raj. When Raj's family move to England to get involved in an internet business, Raj promises Tina that he will keep in touch with her and that their friendship will always be forever. However Tina disregards him and chooses not to respond to his first e-mail, in turn Pooja decides to keep in touch with him but signs under Tina's name. Fifteen years later, and their friendship has blossomed via e-mail, Raj believing that he's getting to know Tina when it's really Pooja. His family decides to go back on a holiday to India for 2 weeks, when Tina discovers the truth about Pooja's e-mails, they decide together that Ti;false
26280;I Killed My Mother;J'ai tué ma mère;fr;0;0;96;6.662036;7.7;320;2009-06-05;Released;false;;tt1424797;/cxb02CLALt9He1Dt0BIDKj9fdvM.jpg;Sons forget their mothers can die.;Hubert, a brash 17-year-old, is confused and torn by a love-hate relationship with his mother that consumes him more and more each day. After distressing ordeals and tragic episodes, Hubert will find his mother on the banks of Saint Lawrence river, where he grew up, and where a murder will be committed: the murder of childhood.;false
26282;Macao;Macao;en;0;0;81;1.715751;5.6;8;1952-04-30;Released;false;;tt0044863;/1hvGaESoUw1nIXOr3mI1hWYmvtr.jpg;A sultry chanteuse, a hunk on the lam and a fortune in stolen gems;A man on the run in the Far East is mistaken for an undercover cop.;false
26283;The Las Vegas Story;The Las Vegas Story;en;0;0;88;5.43144;4.6;8;1952-01-30;Released;false;;tt0044825;/ySDup5Qibez3VNyWhx79lsMwing.jpg;;When newlyweds visit Las Vegas, the wife's shady past comes to the surface.;false
26285;Fantozzi Still Suffers;Fantozzi subisce ancora;it;0;0;85;4.434073;6.4;77;1983-01-01;Released;false;;tt0085524;/qpg9p8l5leIFQN5gHd3e4hTCJMN.jpg;;No overview found.;false
26290;Me Without You;Me Without You;en;0;0;107;7.576878;7.1;19;2001-11-01;Released;false;;tt0263725;/krdhvOwXYyGE54dwcENjRveLrW4.jpg;...best friends forever?;During a long, hot summer in seventies London, young neighbors Holly and Marina make a childhood pact to be friends forever. For Marina, troubled, fiercely independent, determined to try everything, Holly stays the only constant in a life of divorcing parents, experimental drugs and fashionable self-destruction. But for Holly, a friendship that has never been equal gradually starts to feel like a trap.;false
26291;Shakes the Clown;Shakes the Clown;en;1400000;0;87;2.714993;5.5;25;1991-03-13;Released;false;;tt0102898;/1O1BwunQT39f3K5RaoolxelzCTN.jpg;Loved by children. Desired by women. Adored by bartenders everywhere.;Shakes plods about his duties as party clown, and uses all of his free time getting seriously drunk. Binky, another clown, wins the spot on a local kiddie show, which depresses Shakes even more, and his boss threatens him with unemployment if he can't get his act under control.;false
26299;Clambake;Clambake;en;0;0;100;0.81731;5.6;11;1967-01-01;Released;false;;tt0061489;/nSW0WVXjPORo6lp7hLznAxd40qq.jpg;It's Elvis!..cooking up a storm!;The heir to an oil fortune trades places with a water-ski instructor at a Florida hotel to see if girls will like him for himself, rather than his father's money.;false
26301;The Hunt for the BTK Killer;The Hunt for the BTK Killer;en;0;0;82;9.789667;4.7;11;2005-10-09;Released;false;;tt0475302;/eWcBple80ExolgvwXTiS42wM7J4.jpg;;After 31 years at-large, detectives in Wichita, Kansas hone in on the serial killer known as BTK.;false
26302;The Color of Pomegranates;Sayat Nova;ru;0;0;79;1.635298;7.9;31;1969-10-01;Released;false;;tt0063555;/aQkSoxctOcn9Lv2O31qKcSY2WJo.jpg;;The life of revered the 18th-century Armenian poet and musician Sayat-Nova (Vilen Galstyan). Portraying events in the life of the artist from childhood up to his death, the movie addresses in particular his relationships with women, including his muse (Sofiko Chiaureli). The production tells Sayat-Nova's dramatic story by using both his poems and largely still camerawork, creating an impressionistic work.;false
26306;Prefontaine;Prefontaine;en;8000000;589304;106;2.93818;6.7;21;1997-01-24;Released;false;;tt0119937;/e0VUZTs8qgvVz6uLYRnF70UXvGC.jpg;He beat the odds... And became a legend!;"""It's the true-life story of legendary track star Steve Prefontaine, the exciting and sometimes controversial """"James Dean of Track,"""" whose spirit captured the heart of the nation! Cocky, charismatic, and tough, """"Pre"""" was a running rebel who defied rules, pushed limits ... and smashed records ...                                                                                                                                                                                                                                                                                                                                                                                                                                                                    """;false
26314;Job, czyli ostatnia szara komórka;Job, czyli ostatnia szara komórka;pl;0;0;95;0.223654;5.0;5;2006-11-03;Released;false;;tt0932533;/341b6itPvNunzvWYPNFA2d4JSWi.jpg;;Zwariowana komedia pełna absurdów. Chemik, Adi i Pele. Niedorajdy życiowe, darmozjady – tak określają ich inni. A w gruncie rzeczy to pomysłowi i zgrani kumple. Nie mają szczęścia do pracy, mają za to na głowie mnóstwo kłopotów: chorego psychicznie psa sąsiadki czy babcię, podkradającą Chemikowi haszysz. W trudnych chwilach ukojenie może przynieść tylko telewizja i najnowszy teleturniej Ibisza...;false
26314;Job, czyli ostatnia szara komórka;Job, czyli ostatnia szara komórka;pl;0;0;95;0.223654;5.0;5;2006-11-03;Released;false;;tt0932533;/341b6itPvNunzvWYPNFA2d4JSWi.jpg;;Zwariowana komedia pełna absurdów. Chemik, Adi i Pele. Niedorajdy życiowe, darmozjady – tak określają ich inni. A w gruncie rzeczy to pomysłowi i zgrani kumple. Nie mają szczęścia do pracy, mają za to na głowie mnóstwo kłopotów: chorego psychicznie psa sąsiadki czy babcię, podkradającą Chemikowi haszysz. W trudnych chwilach ukojenie może przynieść tylko telewizja i najnowszy teleturniej Ibisza...;false
26316;Mosquito Squadron;Mosquito Squadron;en;0;0;86;1.433703;4.8;3;1969-01-18;Released;false;;tt0064699;/x8RqfEMO0Vy8SrtegK05u47tSZ3.jpg;To save England, he must sacrifice everything he loves.;In WW2, a RAF squadron leader mourns the death of a comrade and receives a bombing mission against a secret Nazi V-2 rocket testing facility in France.;false
26317;Man with a Movie Camera;Человек с киноаппаратом;ru;0;0;68;4.694378;8.1;114;1929-01-08;Released;false;http://www.cinematicorchestra.com/;tt0019760;/wNKeDPX93Ks7c4n5EiYubeaMJHH.jpg;;A man travels around a city with a camera slung over his shoulder, documenting urban life with dazzling invention.;false
26320;Taking Woodstock;Taking Woodstock;en;0;0;120;10.993034;6.2;129;2009-09-03;Released;false;http://www.takingwoodstockthemovie.co.uk/;tt1127896;/9O21mzknbCv917uoSsHKPzCwMlZ.jpg;A Generation Began In His Backyard.;The story of Elliot Tiber and his family, who inadvertently played a pivotal role in making the famed Woodstock Music and Arts Festival into the happening that it was. When Elliot hears that a neighboring town has pulled the permit on a hippie music festival, he calls the producers thinking he could drum up some much-needed business for his parents' run-down motel. Three weeks later, half a million people are on their way to his neighbor’s farm in White Lake, New York, and Elliot finds himself swept up in a generation-defining experience that would change his life–and American culture–forever.;false
26323;Bordertown;Bordertown;en;0;0;90;1.588639;4.8;8;1935-01-23;Released;false;;tt0026129;/sb368N5wa69aU0tbaE2i4Fvpd7V.jpg;;"""An ambitious Mexican-American gets mixed up with his boss""""s neurotic wife.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 """;false
26325;Tarzan, the Ape Man;Tarzan, the Ape Man;en;0;36565280;107;2.081712;3.8;24;1981-08-07;Released;false;;tt0083170;/rjJje4aefMCHSn9xgldWZ2aOehT.jpg;The most beautiful woman of our time in the most erotic adventure of all time.;The Tarzan story from Jane's point of view. Jane Parker visits her father in Africa where she joins him on an expedition. A couple of brief encounters with Tarzan establish a (sexual) bond between her and Tarzan. When the expedition is captured by savages, Tarzan comes to the rescue;false
26326;Rock 'n' Roll High School;Rock 'n' Roll High School;en;300000;0;93;3.019609;6.6;39;1979-08-24;Released;false;;tt0079813;/pbmGv12EGDU48Kf5g48lPKHNtN1.jpg;Will your school be NEXT?;A group of rock-music-loving students, with the help of the Ramones, take over their school to combat its newly installed oppressive administration.;false
26333;Untamed Heart;Untamed Heart;en;0;18899204;102;3.704567;6.5;49;1993-02-12;Released;false;;tt0108451;/nqwjTYu6Zt1kCG2B1PuDSK782AS.jpg;He doesn't make sense. She doesn't make sense. Together they make sense.;Caroline, a young waitress who seems to have bad taste in men, is on her way home one night when thugs attempt to rape her. Adam, the mysterious busboy who works at the same diner, helps fight off the assailants, and she begins a relationship with him -- but not all their fellow Minnesotans are happy for them. Meanwhile, the couple face their own difficulties when Caroline finds about Adam's past, including his unique health condition.;false
26334;Run Bitch Run;Run Bitch Run;en;0;0;90;1.321136;4.7;17;2009-01-01;Released;false;http://www.runbitchrunmovie.com/;tt1136684;/37YwtFmpwVJX1CrKQpaWrsIPFk7.jpg;;Things go horribly wrong when Catherine and Rebecca, two Catholic School girls, knock on the wrong door while selling Religious paraphernalia.;false
26336;Crazy Love;Crazy Love;en;0;0;92;0.614455;6.6;9;2007-11-22;Released;false;;tt0790706;/ipQ8SZe6aIFnTI8uoWRXfQH4eYT.jpg;;The bizarre true story of Linda Riss and Burt Pugach.;false
26337;China Moon;China Moon;en;0;0;99;7.340512;5.4;19;1994-03-04;Released;false;;tt0109417;/d3NZeytOftjdpcZt0se6rvo93yd.jpg;He thought it was passion. It was deceit. He thought it was love. It was murder.;Detective Kyle Bodine falls for Rachel Munro who is trapped in a violent marriage. After shooting her husband, Kyle relucantly agrees to help hide the body, but Kyle's partner is showing an unusual flair for finding clues.;false
26340;A new generation of action-adventure excitement!;Delta Force 3: The Killing Game;en;0;;0;0.0;0.0;;;[{'iso_639_1': 'en', 'name': 'English'}];false;;tt0101702;1.513073;Released;"""A terrorist places an atom bomb somewhere in an American metropolis. The president of the U.S. has no other choice";false
26342;The Terminators;The Terminators;en;0;0;89;2.555861;3.9;24;2009-04-28;Released;false;;tt1350512;/g7DY57lKov9ZNYjZPG6mkiXDjV.jpg;Built to protect mankind, now programmed to destroy.;A small band of resistance fighters battle the cyborgs that have taken control of the planet.;false
26347;Our Music;Notre musique;fr;0;0;80;0.512308;6.2;12;2004-05-19;Released;false;;tt0360845;/qYuECBeoVGKogIlNAp2OEkbawWs.jpg;;"""Jean-Luc Godard's poetic meditation on war, violence and defeat. The film is structured in three parts. The three segments are """"Hell"""", """"Purgatory"""", and """"Heaven"""". The first segment is a montage of war images from documentary and fictional sources. The second concerns two young Jewish women attending a European arts conference in Sarajevo. The final segment concerns the after life.                                                                                                                                                                                                                                                                                                                                                                             """;false
26350;Perestroika;Perestroika;en;0;0;97;0.974475;3.0;2;2009-03-20;Released;false;http://www.perestroikathemovie.com/;tt1001540;/6t4UCYgPFVuE6vzIOqalcylHFL1.jpg;;Top astrophysicist Sasha Greenberg has spent the past 17 years working in the United States. An invitation to speak at a Congress on Cosmology in his native Moscow brings him home for the first time to confront colleagues, and unanswered personal questions. As Russia undergoes perestroika, public and private lives are radically re-assessed and Sasha sees the social and sexual upheavals as a crisis;false
